First_pokemon,Second_pokemon,id_primer_ataq,nombre1,tipo1_id1,tipo2_id1,nombre2,tipo1_id2,tipo2_id2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,P1_type1,P1_type2,P2_type1,P2_type2,Winner
283,388,283,674,17,10,405,8,12,36,-55,15,-8,7,-15,1.0,1.0,1.0,1.0,1
310,100,310,614,9,12,225,8,14,30,5,30,-60,25,-45,0.5,1.0,1.0,2.0,1
615,461,615,129,6,12,765,0,17,10,21,-50,-54,-50,14,4.0,1.0,0.5,0.5,0
14,695,14,80,0,12,132,1,2,-7,-35,-15,-25,-30,7,2.0,1.0,1.0,1.0,0
26,249,26,559,12,12,420,1,6,-20,-9,-30,-90,-20,-18,1.0,1.0,1.0,1.0,1
356,509,356,700,6,12,388,17,7,25,65,90,25,-50,-30,0.5,1.0,2.0,1.0,0
170,51,170,125,6,12,736,9,14,-36,-28,-42,-50,-40,15,2.0,1.0,0.5,1.0,0
216,334,216,464,8,12,400,16,12,-10,-80,-170,25,5,35,1.0,1.0,1.0,1.0,0
242,644,242,567,17,12,725,11,12,-1,15,-15,0,-25,21,1.0,1.0,0.5,1.0,0
351,300,351,745,17,12,681,12,7,90,15,5,40,5,-25,1.0,1.0,1.0,1.0,1
109,549,109,742,3,12,383,17,12,-60,-70,-50,-45,-45,0,2.0,1.0,1.0,1.0,1
310,408,310,614,9,12,607,2,12,-5,-55,-40,-20,10,-15,0.5,1.0,1.0,1.0,1
402,606,402,98,17,12,589,0,14,-25,-36,-4,19,-14,-80,1.0,1.0,1.0,1.0,1
460,568,460,764,0,10,663,12,12,-25,-31,15,14,-5,-44,1.0,1.0,1.0,1.0,1
772,753,772,272,5,7,654,4,12,0,40,15,11,-2,95,0.5,1.0,2.0,1.0,0
391,687,391,710,9,7,52,1,17,34,-57,-17,12,17,-19,0.5,0.5,1.0,1.0,1
300,355,300,681,12,7,409,6,10,-30,-65,-70,-115,-75,65,1.0,1.0,1.0,0.0,0
192,507,192,477,14,7,199,17,12,-9,1,-11,21,-16,4,1.0,1.0,1.0,1.0,0
569,290,569,547,1,12,618,0,12,-9,15,-18,25,12,51,1.0,1.0,2.0,1.0,0
316,753,316,486,0,7,654,4,12,-17,38,-15,-13,-15,137,0.5,1.0,1.0,1.0,0
532,394,532,577,3,8,398,1,12,-15,-100,17,-20,17,-24,1.0,0.5,2.0,1.0,1
391,480,391,710,9,7,237,12,12,50,13,41,30,50,-34,1.0,1.0,1.0,1.0,1
688,219,688,58,12,12,232,12,15,25,30,30,-50,30,-30,1.0,1.0,1.0,1.0,1
722,524,722,195,6,12,239,10,7,-35,-50,-85,17,-15,-35,1.0,1.0,2.0,1.0,1
697,259,697,296,1,2,178,3,12,47,42,53,60,35,3,1.0,1.0,0.5,1.0,0
425,732,425,538,10,6,682,6,7,22,99,89,76,21,-36,0.0,0.5,0.5,1.0,1
104,721,104,498,15,10,90,9,5,-53,-62,38,-44,-30,6,0.5,0.5,4.0,2.0,0
358,7,358,266,14,12,84,6,7,2,-39,-13,-19,25,-20,1.0,1.0,1.0,1.0,1
610,296,610,353,9,12,363,17,9,-10,-10,5,20,-25,20,1.0,1.0,0.5,0.5,0
694,345,694,164,0,17,575,9,14,8,49,67,-52,-32,44,1.0,1.0,0.25,0.0,0
219,788,219,232,12,15,257,8,9,-15,-20,-57,32,-10,31,0.0,1.0,0.0,1.0,1
506,250,506,75,9,12,318,17,2,-1,5,-23,-5,-23,-39,1.0,1.0,0.5,1.0,1
254,168,254,656,12,12,40,9,12,13,33,-18,22,-15,25,1.0,1.0,1.0,1.0,0
339,600,339,385,3,12,584,5,12,-5,-50,-15,75,-15,20,1.0,1.0,1.0,1.0,0
73,494,73,372,5,12,223,2,10,-38,-50,-45,-45,-50,-67,1.0,1.0,1.0,1.0,1
438,451,438,300,6,5,369,3,12,-4,-16,-8,9,-8,38,1.0,1.0,1.0,1.0,0
602,661,602,672,0,9,323,16,12,15,8,20,5,20,12,0.5,0.5,1.0,1.0,0
435,565,435,703,9,10,750,12,12,35,24,36,15,16,-21,1.0,1.0,1.0,1.0,1
510,731,510,643,9,11,203,6,7,-2,-11,-5,6,8,-44,0.25,1.0,4.0,2.0,1
349,24,349,603,17,1,431,12,7,-13,40,-40,-40,-40,-26,1.0,1.0,1.0,1.0,1
730,625,730,204,12,7,107,8,12,-13,0,-102,-55,-67,32,0.0,1.0,0.0,1.0,1
606,427,606,589,0,14,433,2,7,-45,-80,-11,-125,-31,-3,0.5,1.0,1.0,2.0,1
793,263,793,769,4,12,555,3,12,36,46,20,16,-2,-16,1.0,1.0,1.0,1.0,1
123,132,123,683,9,12,470,14,4,25,10,50,0,-80,-30,1.0,1.0,1.0,1.0,1
561,134,561,499,17,12,308,11,15,-10,5,10,-52,-50,-50,1.0,1.0,0.5,1.0,1
532,789,532,577,3,8,48,11,12,-5,-19,-8,63,42,63,1.0,1.0,1.0,1.0,1
761,23,761,627,13,18,519,12,7,-33,-20,-15,-10,-10,-71,1.0,1.0,1.0,1.0,1
787,3,787,255,8,9,731,9,14,-5,13,39,-42,-25,-11,1.0,0.25,0.5,1.0,1
516,468,516,572,10,16,89,9,12,70,105,85,-7,2,5,0.5,1.0,4.0,1.0,0
148,360,148,202,6,12,707,10,12,20,30,15,50,65,55,1.0,1.0,2.0,1.0,0
223,259,223,238,10,7,178,3,12,20,12,68,-30,10,-10,2.0,0.5,0.0,1.0,1
408,568,408,607,2,12,663,12,12,-20,-15,10,15,-40,-30,1.0,1.0,1.0,1.0,1
565,616,565,750,12,12,127,6,12,-45,-55,14,30,14,-18,1.0,1.0,1.0,1.0,1
733,398,733,586,0,12,417,11,12,-42,-85,-40,-93,-55,-65,1.0,1.0,1.0,1.0,1
18,266,18,312,0,14,342,15,10,-5,-39,0,-20,-25,-6,1.0,0.25,2.0,1.0,1
187,79,187,518,3,12,687,17,14,-20,0,-20,-15,-65,-10,2.0,1.0,1.0,1.0,1
442,364,442,659,12,7,72,9,1,-30,-60,-30,-85,-30,5,1.0,2.0,0.5,1.0,0
205,212,205,307,9,7,185,14,12,10,-10,10,-75,0,0,1.0,1.0,1.0,1.0,1
524,571,524,239,10,7,506,9,12,25,42,77,-8,27,31,0.5,2.0,1.0,1.0,0
42,166,42,102,4,12,454,14,12,-5,-30,-27,-5,-10,-40,1.0,1.0,1.0,1.0,1
397,441,397,236,11,12,182,17,17,-4,-6,-8,-31,-21,20,0.25,1.0,1.0,2.0,0
611,427,611,38,17,12,433,2,7,-35,-88,-35,-100,-45,-17,0.5,1.0,1.0,1.0,1
510,283,510,643,9,11,674,17,10,-40,-48,-40,-23,-30,-20,4.0,1.0,0.5,0.5,1
521,304,521,772,0,7,556,14,4,58,51,61,71,21,55,1.0,1.0,1.0,1.0,0
324,664,324,491,15,12,714,3,12,-5,-10,95,0,50,-30,1.0,1.0,1.0,1.0,1
762,1,762,150,13,2,66,9,14,20,26,41,32,58,-1,1.0,1.0,0.25,0.5,1
146,41,146,727,17,12,103,4,12,60,20,12,50,30,30,1.0,1.0,1.0,1.0,0
299,603,299,612,9,1,346,0,9,15,-3,-20,20,-20,-12,0.25,1.0,4.0,0.5,1
363,136,363,71,9,12,376,6,12,-15,-10,-17,-15,-45,-58,0.5,1.0,2.0,1.0,1
191,668,191,698,4,7,44,14,12,-20,-35,10,-45,10,0,1.0,1.0,1.0,1.0,1
326,422,326,133,12,12,331,17,12,-30,-35,-25,-95,-85,-20,1.0,1.0,1.0,1.0,1
467,354,467,205,17,12,73,6,10,15,5,-15,-20,-25,75,4.0,1.0,0.5,1.0,0
547,394,547,117,14,12,398,1,12,55,-80,60,-40,70,-30,0.0,1.0,2.0,1.0,1
424,783,424,263,10,12,544,8,9,46,84,70,56,35,44,0.5,1.0,1.0,2.0,0
463,696,463,108,0,7,782,1,2,-42,-55,-28,-35,-28,12,2.0,1.0,1.0,1.0,0
286,746,286,458,1,12,186,14,12,8,42,16,-3,0,2,2.0,1.0,0.0,1.0,0
684,235,684,246,10,8,686,12,12,-1,-6,0,-15,0,-5,1.0,0.0,0.0,1.0,1
496,8,496,473,12,12,410,6,2,57,-45,-71,-90,0,-95,1.0,1.0,1.0,1.0,1
682,92,682,457,5,12,147,12,7,30,40,15,60,25,30,1.0,1.0,1.0,2.0,0
239,257,239,677,11,10,285,5,12,0,-45,-55,-5,-80,-20,1.0,1.0,2.0,1.0,1
637,762,637,253,14,12,150,13,2,-5,-30,-20,-22,-38,11,2.0,1.0,1.0,1.0,0
691,304,691,743,1,7,556,14,4,42,30,50,0,30,20,1.0,1.0,0.0,2.0,0
754,62,754,23,4,12,386,5,12,61,-8,37,64,44,-41,2.0,1.0,0.5,1.0,0
789,230,789,48,11,12,437,0,17,-15,-81,-55,-33,-65,-47,0.5,1.0,1.0,2.0,1
413,509,413,451,16,15,388,17,7,35,115,80,35,-30,20,0.5,1.0,1.0,0.5,0
299,737,299,612,9,1,549,6,13,4,32,-12,-19,-6,-26,0.5,1.0,2.0,1.0,1
298,360,298,493,9,1,707,10,12,25,-30,-5,15,-5,50,2.0,1.0,0.5,1.0,0
226,793,226,644,4,12,769,4,12,-66,-51,-45,-91,-58,-69,1.0,1.0,1.0,1.0,1
406,234,406,367,17,12,639,1,11,-12,-65,0,5,-10,-18,1.0,1.0,1.0,0.5,1
753,613,753,654,4,12,329,10,1,18,-30,15,18,20,-51,2.0,1.0,1.0,0.5,1
397,23,397,236,11,12,519,12,7,-3,0,5,10,10,-21,2.0,1.0,1.0,1.0,1
762,649,762,150,13,2,181,3,7,10,0,30,22,63,-59,1.0,1.0,0.5,1.0,1
336,661,336,395,5,15,323,16,12,20,5,5,15,15,50,2.0,0.5,1.0,1.0,0
537,495,537,469,3,9,414,2,10,-58,-105,-8,-15,12,-6,0.0,1.0,1.0,1.0,1
194,783,194,389,3,12,544,8,9,1,-26,-30,21,-10,-11,0.5,1.0,1.0,1.0,1
520,754,520,696,4,7,23,4,12,-16,-22,23,21,26,51,1.0,1.0,1.0,1.0,0
800,757,800,740,6,18,301,1,15,27,56,67,93,44,25,1.0,1.0,1.0,1.0,0
482,607,482,96,14,12,113,9,4,5,3,-10,28,0,-21,1.0,1.0,1.0,1.0,1
108,426,108,319,17,12,561,2,7,-50,-20,25,-100,-40,-20,0.5,1.0,1.0,1.0,1
787,197,787,255,8,9,403,3,2,-15,0,17,-107,-35,24,1.0,0.5,0.5,1.0,0
489,74,489,270,12,12,371,5,12,20,-95,-65,-35,5,-15,1.0,1.0,2.0,1.0,1
173,384,173,704,17,12,79,12,12,-20,-5,-6,-26,-22,-27,1.0,1.0,1.0,1.0,1
175,304,175,196,17,12,556,14,4,57,80,75,34,48,38,1.0,1.0,1.0,1.0,0
723,667,723,59,6,12,179,14,12,4,4,3,5,15,43,1.0,1.0,1.0,1.0,0
539,605,539,450,14,12,756,0,14,40,50,6,65,26,33,2.0,1.0,2.0,1.0,0
413,325,413,451,16,15,625,12,12,30,90,85,60,55,20,1.0,1.0,0.5,1.0,0
569,534,569,547,1,12,749,3,18,-9,-15,-70,-55,-70,-20,1.0,1.0,1.0,1.0,1
140,681,140,375,17,12,456,5,12,-25,-75,5,-40,-30,15,1.0,1.0,1.0,1.0,1
702,633,702,737,9,5,779,1,12,31,-15,12,-30,69,3,1.0,2.0,0.5,1.0,0
118,400,118,325,13,12,595,11,18,-50,5,25,-15,-25,-10,1.0,1.0,1.0,1.0,1
455,453,455,557,15,12,576,9,14,37,95,-5,-60,-55,-32,1.0,1.0,2.0,0.5,1
264,288,264,183,6,12,355,12,12,37,45,24,40,14,0,1.0,1.0,1.0,1.0,1
281,301,281,471,17,12,676,12,7,-10,-15,-10,0,0,-85,1.0,1.0,1.0,1.0,1
553,244,553,19,12,12,134,11,7,75,65,75,55,75,45,1.0,1.0,1.0,1.0,0
389,647,389,167,8,12,131,12,9,-40,-20,40,-10,40,-50,0.0,1.0,0.0,1.0,1
537,680,537,469,3,9,664,10,3,-59,-1,23,24,8,54,0.0,2.0,1.0,0.25,1
192,133,192,477,14,7,592,0,7,-30,-60,-35,15,-35,-35,1.0,2.0,1.0,1.0,1
52,597,52,508,0,9,502,17,10,-40,5,0,-20,0,-44,1.0,4.0,0.5,0.25,1
269,433,269,442,15,1,712,9,12,45,96,86,50,65,40,1.0,1.0,2.0,1.0,0
796,531,796,143,15,4,215,11,8,-20,20,80,20,80,-60,2.0,1.0,1.0,1.0,1
641,783,641,569,14,12,544,8,9,56,-1,5,81,30,-16,1.0,1.0,2.0,1.0,1
444,86,444,657,12,7,634,17,15,-5,55,5,10,20,85,1.0,1.0,1.0,1.0,0
660,560,660,198,9,17,180,6,5,-36,-29,66,-46,51,-45,0.5,0.5,4.0,2.0,1
592,581,592,404,12,4,721,12,7,23,-55,46,15,71,-43,1.0,1.0,1.0,1.0,1
104,687,104,498,15,10,52,1,17,-30,-80,60,-30,-25,0,0.5,2.0,1.0,2.0,1
552,253,552,605,9,7,537,12,12,15,23,-15,15,-20,67,1.0,1.0,1.0,1.0,0
4,212,4,443,9,14,185,14,12,15,35,63,-8,25,-30,1.0,1.0,2.0,1.0,1
217,709,217,722,14,12,337,10,7,-41,-53,-42,-43,-32,-53,1.0,1.0,1.0,1.0,1
34,328,34,583,10,12,434,1,8,25,15,-15,-40,-60,45,1.0,1.0,1.0,1.0,1
492,309,492,230,2,10,393,0,7,-12,10,-17,-40,-37,-18,1.0,0.0,1.0,1.0,1
197,393,197,403,3,2,2,1,12,25,-35,45,90,50,-30,1.0,1.0,1.0,1.0,1
524,675,524,239,10,7,123,11,12,20,25,85,-15,35,55,1.0,1.0,4.0,1.0,0
516,748,516,572,10,16,447,14,12,41,92,54,-28,-26,-64,1.0,1.0,1.0,1.0,0
337,583,337,427,5,15,776,3,12,-15,0,22,0,22,-16,1.0,1.0,1.0,1.0,1
251,410,251,515,10,12,435,2,7,-5,-85,-70,-80,-50,-80,0.0,1.0,1.0,1.0,1
563,52,563,581,17,12,508,0,9,60,30,30,63,15,45,0.5,1.0,1.0,2.0,0
464,448,464,732,0,7,328,0,12,-7,-5,51,25,51,-25,1.0,2.0,0.5,1.0,1
325,10,325,625,12,12,655,17,12,6,-3,-20,-15,-29,7,1.0,1.0,1.0,1.0,0
454,727,454,115,15,12,260,17,1,-5,30,-27,-73,-41,-64,1.0,1.0,2.0,1.0,1
551,325,551,604,9,12,625,12,12,50,55,55,65,65,50,1.0,1.0,1.0,1.0,0
798,253,798,288,14,8,537,12,12,-5,30,-30,45,35,10,1.0,0.0,0.0,1.0,1
297,52,297,596,9,12,508,0,9,5,-30,-5,-15,-25,5,0.25,1.0,2.0,0.5,0
524,525,524,239,10,7,382,11,10,-35,-35,45,-25,15,15,1.0,1.0,4.0,0.0,0
234,779,234,639,1,11,516,8,9,12,25,7,-15,15,77,2.0,2.0,0.5,1.0,0
749,228,749,287,16,8,553,17,14,-20,-15,25,-20,-18,-57,0.5,1.0,1.0,0.0,1
470,565,470,609,17,12,750,12,12,16,-37,-21,-3,-7,-43,1.0,1.0,1.0,1.0,1
791,660,791,488,7,2,198,9,17,-34,-64,-96,-9,-76,35,1.0,0.5,0.25,1.0,1
790,281,790,28,11,12,471,17,12,45,47,134,-6,-4,-12,0.5,1.0,1.0,1.0,1
54,346,54,730,0,14,267,13,12,-10,12,-3,-3,2,5,0.5,0.5,0.5,1.0,0
506,714,506,75,9,12,316,17,5,-17,28,-18,-39,-18,-62,2.0,1.0,0.5,1.0,1
137,606,137,527,0,12,589,0,14,5,25,11,0,1,-27,0.5,1.0,1.0,1.0,1
774,629,774,74,15,4,21,15,7,-25,-90,85,-62,85,-60,2.0,1.0,1.0,0.5,1
598,470,598,598,17,10,609,17,12,29,47,27,28,13,40,0.5,1.0,1.0,1.0,0
639,284,639,645,14,12,441,17,10,-55,-120,-70,10,-60,-50,1.0,1.0,1.0,1.0,1
96,758,96,261,13,12,381,1,15,-6,-12,-38,-28,-25,-48,1.0,1.0,1.0,2.0,1
397,772,397,236,11,12,272,5,7,2,-12,5,6,17,-38,2.0,1.0,2.0,1.0,1
642,663,642,160,17,7,324,16,12,2,-56,-65,-26,-35,-35,1.0,0.5,0.5,1.0,1
659,237,659,197,9,17,635,6,12,4,10,51,-46,46,-10,0.5,0.5,4.0,1.0,1
342,509,342,463,3,12,388,17,7,15,20,0,15,-35,45,4.0,1.0,1.0,0.5,0
212,705,212,185,14,12,692,3,7,-14,-50,-10,5,15,-1,1.0,1.0,1.0,1.0,1
463,147,463,108,0,7,305,3,12,-35,-35,-18,-80,-53,-60,1.0,0.5,2.0,1.0,1
151,581,151,497,15,18,721,12,7,-10,-55,45,50,15,-38,2.0,1.0,0.5,0.5,1
200,693,200,31,17,4,275,6,12,15,-47,14,-45,14,-15,2.0,0.5,0.5,1.0,1
464,715,464,732,0,7,317,17,5,-21,8,12,-49,12,-68,0.5,2.0,1.0,0.25,1
744,787,744,504,5,1,255,8,9,20,29,-44,11,-4,-11,0.0,2.0,0.5,1.0,1
704,403,704,702,7,12,295,17,12,24,-4,-25,16,15,69,1.0,1.0,1.0,1.0,0
590,778,590,187,10,17,322,16,4,53,55,-31,-30,-22,13,2.0,1.0,0.5,0.5,0
272,686,272,81,14,9,511,1,17,55,15,30,60,60,40,0.0,0.5,2.0,1.0,1
35,507,35,480,13,12,199,17,12,6,-2,-4,-9,-21,-25,1.0,1.0,1.0,1.0,1
116,554,116,283,5,12,734,14,6,-50,5,-21,-65,10,-24,0.5,1.0,2.0,1.0,1
769,596,769,12,15,11,713,17,12,27,9,10,17,23,-18,1.0,0.5,2.0,1.0,1
213,460,213,720,1,12,764,0,10,35,-14,5,1,45,29,1.0,1.0,2.0,1.0,0
714,140,714,316,17,5,375,17,12,71,62,35,114,70,28,0.5,1.0,0.5,1.0,0
360,337,360,707,10,12,427,5,15,-15,0,-40,-35,-40,-90,1.0,1.0,1.0,1.0,1
429,345,429,137,14,12,575,9,14,0,90,5,50,-30,85,2.0,1.0,1.0,1.0,0
55,235,55,729,0,14,686,12,12,10,-15,10,40,25,50,1.0,1.0,1.0,1.0,0
581,733,581,721,12,7,586,0,12,42,80,40,38,30,58,1.0,2.0,0.5,1.0,0
365,195,365,671,12,7,200,3,12,-25,-15,5,-40,15,5,1.0,0.5,2.0,1.0,0
579,572,579,522,12,7,620,9,12,-25,-43,-13,-62,-33,-58,1.0,2.0,0.5,1.0,1
715,619,715,317,17,5,169,0,16,41,7,5,94,55,53,2.0,1.0,0.5,0.5,0
559,440,559,523,6,5,540,17,12,26,27,-13,-11,-21,5,0.5,1.0,2.0,1.0,0
72,250,72,401,14,12,318,17,2,-20,-45,-30,80,0,65,1.0,1.0,1.0,1.0,0
796,518,796,143,15,4,175,3,12,-25,-23,83,5,65,-45,1.0,1.0,1.0,1.0,1
29,552,29,173,13,12,605,9,7,-65,-43,-31,-80,-21,-72,2.0,1.0,0.5,1.0,1
421,112,421,422,2,15,189,9,15,-15,35,15,35,55,55,1.0,0.5,0.5,0.5,0
404,138,404,250,17,12,432,0,7,-10,-71,-15,49,-15,-53,1.0,1.0,1.0,1.0,1
705,53,705,692,3,7,509,0,9,19,20,-10,65,0,81,0.5,4.0,0.5,0.5,0
683,491,683,159,2,12,652,8,1,27,28,-18,-32,-18,13,1.0,1.0,1.0,1.0,0
705,364,705,692,3,7,72,9,1,9,0,10,10,20,56,0.5,2.0,0.5,1.0,0
104,439,104,498,15,10,528,17,12,-18,-6,107,-31,-11,30,1.0,1.0,4.0,1.0,0
14,311,14,80,0,12,61,9,5,-15,-100,-45,-40,-40,-25,1.0,1.0,0.5,0.5,1
83,293,83,245,15,10,168,0,14,20,70,60,5,-25,-20,2.0,1.0,1.0,0.25,0
231,598,231,615,0,16,598,17,10,-85,-85,155,-75,155,-69,1.0,0.5,2.0,1.0,1
237,385,237,635,6,12,315,12,12,-20,-50,-30,10,-80,-20,1.0,1.0,1.0,1.0,1
732,355,732,682,6,7,409,6,10,8,-39,-29,-71,-36,106,0.5,1.0,0.5,0.0,0
139,341,139,685,12,12,529,3,12,15,50,55,-45,-5,15,1.0,1.0,1.0,1.0,0
719,516,719,91,9,12,572,10,16,-59,-79,-65,-7,-10,-2,4.0,1.0,0.5,1.0,1
58,400,58,449,12,12,595,11,18,-50,-15,-35,-35,-30,45,1.0,1.0,1.0,1.0,0
173,440,173,704,17,12,540,17,12,-14,-1,-4,-37,-28,-7,0.5,1.0,0.5,1.0,1
460,691,460,764,0,10,743,1,7,-10,24,30,14,20,-24,1.0,0.0,1.0,2.0,1
338,634,338,176,3,12,462,12,12,-15,-5,0,25,0,-10,1.0,1.0,1.0,1.0,1
451,648,451,369,3,12,585,12,9,0,20,9,35,9,-25,0.5,1.0,1.0,1.0,1
621,320,621,591,1,5,190,12,12,-54,-16,7,-56,-3,-20,1.0,2.0,1.0,1.0,1
576,338,576,619,17,12,176,3,12,35,53,23,33,23,36,1.0,1.0,2.0,1.0,0
592,615,592,404,12,4,129,6,12,33,-30,81,65,81,0,1.0,0.5,1.0,1.0,1
235,535,235,686,12,12,216,3,11,10,15,-57,-55,-57,-46,1.0,1.0,1.0,1.0,1
277,771,277,699,6,12,680,4,12,-50,-5,-25,-40,-80,-15,1.0,1.0,0.5,1.0,1
645,716,645,724,11,12,445,12,15,-49,-12,-12,-48,-53,-31,0.5,1.0,1.0,1.0,1
2,34,2,302,9,14,583,10,12,-15,-38,-47,35,25,-5,2.0,0.5,1.0,1.0,1
756,590,756,636,4,12,187,10,17,-28,-55,26,35,10,-16,0.5,1.0,1.0,2.0,1
331,435,331,24,16,16,703,9,10,-45,-39,-5,-35,-45,-26,1.0,0.5,1.0,4.0,1
721,700,721,90,9,5,106,16,5,-3,17,-7,-16,3,-44,0.5,2.0,1.0,1.0,1
476,496,476,359,12,12,473,12,12,-70,-9,44,14,11,100,1.0,1.0,1.0,1.0,1
463,87,463,108,0,7,632,17,15,-65,-45,-68,-70,-38,40,2.0,1.0,1.0,1.0,1
366,649,366,11,2,7,181,3,7,20,-5,30,-5,45,-23,1.0,0.5,1.0,1.0,1
195,422,195,200,3,12,331,17,12,-30,-45,-35,-70,-80,-45,2.0,1.0,1.0,1.0,1
274,784,274,264,9,12,545,8,9,-9,-1,-25,41,10,54,0.5,1.0,1.0,0.5,0
537,318,537,469,3,9,758,12,12,-14,14,84,54,84,58,1.0,1.0,1.0,1.0,0
154,374,154,6,15,7,111,17,12,37,25,0,10,40,95,1.0,1.0,2.0,1.0,0
52,292,52,508,0,9,78,0,12,-15,35,0,20,30,10,1.0,0.5,2.0,1.0,0
245,660,245,387,17,7,198,9,17,-9,-54,-61,26,24,50,0.5,1.0,1.0,0.5,1
233,495,233,419,0,5,414,2,10,-28,15,0,-80,10,-17,1.0,1.0,1.0,0.5,1
93,459,93,146,12,7,763,0,9,0,51,-15,-19,-45,64,1.0,4.0,0.5,0.5,0
619,780,619,169,0,16,709,8,9,-35,-45,9,-30,-47,-1,1.0,1.0,1.0,1.0,1
564,108,564,510,12,12,319,17,12,-10,-75,-76,-15,-11,-33,1.0,1.0,1.0,1.0,1
674,41,674,273,2,12,103,4,12,6,102,42,0,5,62,0.0,1.0,2.0,1.0,1
68,483,68,532,17,5,665,13,1,27,32,48,29,49,-4,1.0,1.0,1.0,0.5,1
161,431,161,151,2,12,136,14,12,11,14,-95,0,-90,-20,1.0,1.0,1.0,1.0,1
52,734,52,508,0,9,648,0,12,-10,48,-5,18,25,-4,1.0,0.5,2.0,1.0,1
638,491,638,252,14,12,652,8,1,20,-37,-13,3,2,30,0.0,1.0,2.0,2.0,0
305,723,305,320,14,4,59,6,12,-21,-24,-23,-25,-15,-23,1.0,0.5,1.0,1.0,1
311,522,311,61,9,5,345,9,12,-5,20,-50,0,-5,-25,0.5,1.0,0.5,1.0,1
173,45,173,704,17,12,303,12,4,-65,20,44,-1,23,23,1.0,1.0,1.0,1.0,0
59,209,59,513,12,12,771,0,7,0,5,15,-10,20,20,1.0,1.0,1.0,1.0,0
770,459,770,27,15,11,763,0,9,63,18,-13,20,-13,22,2.0,2.0,1.0,2.0,0
135,162,135,174,3,12,152,2,7,-26,-51,-38,-5,-15,25,1.0,1.0,1.0,0.5,0
638,147,638,252,14,12,305,3,12,5,-10,35,-15,15,-65,1.0,1.0,1.0,1.0,1
420,560,420,344,2,15,180,6,5,-30,-33,15,30,45,45,1.0,2.0,0.5,0.5,0
130,284,130,661,17,12,441,17,10,-70,-105,-55,-25,-55,15,1.0,1.0,0.5,1.0,0
761,404,761,627,13,18,250,17,12,-5,-24,-45,-54,-15,-22,1.0,0.5,0.5,1.0,1
335,131,335,396,5,15,660,17,15,-30,-35,-30,-60,-30,-55,0.5,0.5,1.0,1.0,1
334,568,334,400,16,12,663,12,12,-15,30,140,15,-10,-30,1.0,1.0,0.5,1.0,1
342,210,342,463,3,12,762,17,10,5,-5,5,50,60,80,0.0,1.0,1.0,2.0,0
184,15,184,119,13,7,453,0,12,35,70,25,45,55,100,1.0,2.0,0.25,1.0,0
635,344,635,97,12,12,299,0,12,10,48,5,-8,-15,30,1.0,1.0,1.0,1.0,0
214,436,214,475,1,7,93,6,12,16,27,-2,27,-2,30,1.0,1.0,1.0,1.0,0
607,132,607,113,9,4,470,14,4,0,-18,-5,-63,-70,-24,1.0,1.0,1.0,1.0,1
666,230,666,171,3,12,437,0,17,15,-35,-60,40,-20,-25,1.0,1.0,1.0,0.5,1
734,140,734,648,0,12,375,17,12,25,12,5,12,10,-51,1.0,1.0,1.0,1.0,0
730,325,730,204,12,7,625,12,12,-5,5,-2,5,3,12,1.0,1.0,1.0,1.0,0
86,65,86,634,17,15,18,6,12,0,-45,-15,-60,-40,-80,2.0,1.0,0.5,1.0,1
203,472,203,291,9,7,13,12,12,-40,-65,-26,-25,-11,-65,1.0,1.0,1.0,1.0,1
268,191,268,716,15,1,698,4,7,45,94,25,15,-5,21,2.0,0.5,2.0,0.5,0
485,760,485,63,16,15,36,15,18,-15,-81,-29,-30,0,-45,1.0,1.0,0.5,1.0,1
641,301,641,569,14,12,676,12,7,50,-20,15,75,35,-95,1.0,1.0,1.0,1.0,1
776,290,776,631,2,12,618,0,12,18,40,-2,58,88,45,1.0,1.0,1.0,1.0,0
596,707,596,713,17,12,568,2,6,-50,-70,-60,-100,-80,-26,1.0,1.0,1.0,0.5,1
268,692,268,716,15,1,384,1,7,-10,69,5,40,5,-19,2.0,0.5,0.5,0.5,1
434,733,434,262,9,12,586,0,12,37,54,45,28,40,1,0.5,1.0,2.0,1.0,0
521,401,521,772,0,7,747,11,18,-24,-4,-4,21,-34,30,1.0,1.0,2.0,1.0,0
335,706,335,396,5,15,693,3,7,-49,-65,-15,-105,-25,-41,0.5,1.0,1.0,2.0,1
462,451,462,468,0,7,369,3,12,-10,-26,-29,-1,-29,-4,1.0,0.5,2.0,1.0,1
570,186,570,351,1,12,339,17,3,-61,30,-8,12,-26,39,1.0,1.0,1.0,1.0,0
430,368,430,139,14,12,774,12,12,-23,65,-40,120,-40,60,1.0,1.0,1.0,1.0,0
140,234,140,375,17,12,639,1,11,-35,-85,0,-20,-55,-35,1.0,1.0,1.0,0.5,1
365,36,365,671,12,7,482,13,12,-25,-22,-7,-15,20,-6,1.0,1.0,1.0,1.0,1
233,30,233,419,0,5,17,13,12,20,100,46,-25,26,-5,0.5,0.5,1.0,1.0,1
127,262,127,593,17,12,54,12,12,-200,55,85,20,-90,30,1.0,1.0,1.0,1.0,0
384,280,384,79,12,12,408,6,5,-10,-90,-10,-60,-10,-30,1.0,1.0,1.0,2.0,1
499,37,499,424,5,17,479,13,10,-20,53,1,65,-15,36,0.5,1.0,0.0,2.0,0
289,323,289,766,0,12,32,12,4,-5,25,-5,0,-10,0,0.5,1.0,1.0,1.0,1
